date,time,zipcode_id,alimentos,restaurantes,hoteles,ocio,health_goods,aerolineas,servicios,bienes,gasolina,total
20250524,13,6000,8417.17,8944.51,,,2985.75,,39630.61,104798.0,,147380.61
20250518,23,7300,19260.8,2740.6,,,553.49,,2740.6,19814.29,,22554.89
20250523,7,4300,1886.29,4587.07,,,670.0,,,7143.36,,7143.36
20250605,19,3560,1582.9,,,,,,,1582.9,,1582.9
20250611,2,4650,186.0,,,,,,,660.0,,660.0
20250514,10,2100,1163.0,2891.0,,,,,10296.98,30479.3,,41844.8
20250516,15,4369,7746.8,,,,2305.13,,,10051.93,,10051.93
20250612,16,9430,5923.05,,,,,,,5923.05,,5923.05
20250602,23,3400,5553.58,,,,,,,5553.58,,5553.58
20250525,6,14100,931.2,189.0,,,1218.5,,,2338.7,,2338.7
20250526,21,1480,56216.66,,,,,,,56216.66,,56216.66
20250514,15,2720,3069.1,,,,,,,3069.1,,3069.1
20250515,8,14100,5422.55,241.0,,,3598.46,,,9262.01,,9262.01
20250506,3,16030,6662.81,,,,209.35,,,6872.16,,6872.16
20250514,16,9828,8853.38,,,,,,,8853.38,,8853.38
20250527,5,16030,9547.82,,,,218.13,,,9765.95,,9765.95
20250601,16,2310,612.6,,,,,,,612.6,,612.6
20250515,16,6800,14369.71,3149.39,,,2024.05,,3149.39,101829.18,,104978.57
20250507,10,2840,725.5,,,,,,18101.0,3244.5,,21345.5
20250604,4,11579,,,,,,,,780.0,,780.0
20250531,9,4980,13832.7,4987.29,,,,,4987.29,13832.7,,18819.99
20250611,9,9828,1066.8,,,,,,,1066.8,,1066.8
20250602,14,4980,29602.72,,,,,,,29602.72,,29602.72
20250516,11,15980,,,,,853.0,,,195283.43,,195283.43
20250509,5,6500,13264.41,434.0,18444.83,,1098.53,,2048518.67,14362.94,,2062881.61
20250507,0,7010,101.5,,,,9504.25,,19272.0,39928.3,,59200.3
20250606,16,14000,72284.85,,,,14887.0,,370.0,188947.82,,189317.82
20250613,0,15980,,17819.65,,,,,17819.65,,,17819.65
20250517,11,1010,75013.64,1697.0,,,518.51,,48271.0,144324.33,,192595.33
20250511,4,4420,401.0,9005.29,,,,,,9406.29,,9406.29
20250502,8,4970,2278.16,1317.9,,,,,,3596.06,,3596.06
20250525,23,8930,921.5,,,,,,,921.5,,921.5
20250609,15,14000,125985.77,,,,,,,164924.27,,164924.27
20250601,12,4400,2986.4,,,,,,,2986.4,,2986.4
20250604,4,9340,,1480.7,,,,,,1480.7,,1480.7
20250613,23,4980,932.2,4990.9,,,,,4990.9,932.2,,5923.1
20250608,22,2310,461.0,,,,,,,461.0,,461.0
20250529,12,4000,22386.12,1236.35,,,370.01,,,41803.48,,41803.48
20250612,16,11520,30509.4,72235.27,,,38686.5,,666401.34,321514.2,,987915.54
20250611,8,2840,1057.3,,,,,,,1702.1,,1702.1
20250603,8,9000,10822.25,,,,6065.88,,11471.6,19363.93,,30835.53
20250606,15,2310,1559.4,,,,,,,1559.4,,1559.4
20250517,8,15100,1330.02,,,,562.52,,,1892.54,,1892.54
20250607,11,15250,761.59,,,,,,,761.59,,761.59
20250601,19,14000,123731.08,,,,15000.0,,,214987.83,,214987.83
20250511,20,14430,3771.05,,,,3029.7,,,6800.75,,6800.75
20250604,20,3020,60881.36,5235.9,,,78045.0,,20895.9,998334.06,,1021286.66
20250611,0,4400,22657.0,47980.0,,,8559.5,,90619.75,56415.5,,155912.92
20250528,15,2720,2680.67,,,,,,,2680.67,,2680.67
20250605,1,9340,,2400.15,,,,,,2400.15,,2400.15
20250524,10,2310,382.0,,,,,,,382.0,,382.0
20250512,8,2720,1262.74,,,,,,,1262.74,,1262.74
20250525,7,7210,177.0,,,,,,,177.0,,177.0
20250516,12,2840,682.0,,,,,,13705.6,5872.0,,19577.6
20250520,21,2720,5357.54,,,,,,,5357.54,,5357.54
20250606,19,1650,630.8,,,,,,,630.8,,630.8
20250529,15,2720,3107.84,,,,,,,3107.84,,3107.84
20250517,20,15250,132.0,,,,,,,132.0,,132.0
20250531,4,1010,3807.0,525.0,,,289.5,,525.0,4719.5,,5244.5
20250608,7,11470,1105.5,,,,,,,1105.5,,1105.5
20250525,16,8930,1399.5,,,,,,,1399.5,,1399.5
20250606,17,11010,983.0,,,,,,22429.39,983.0,,23412.39
20250605,16,15980,,,,,,,,202455.22,,202455.22
20250523,17,15250,358.0,,,,,,,358.0,,358.0
20250518,22,14420,69506.85,1756.08,,,1447.11,,1756.08,73247.03,,75003.11
20250610,15,14000,55686.71,,,,48375.5,,,175189.85,,175189.85
20250509,20,1600,61169.8,,,,,,,69564.45,,69564.45
20250527,4,7420,,,,,4191.52,,,14281.74,,14281.74
20250522,22,7740,1308.9,,,,,,,1308.9,,1308.9
20250526,15,4980,24389.0,13900.41,,,,,13900.41,24389.0,,38289.41
20250524,16,14240,11877.55,,,,10433.59,,,23783.13,,23783.13
20250528,2,11579,,,,,,,,905.5,,905.5
20250530,22,4310,2297.5,7767.48,,,,,15317.48,2297.5,,17614.98
20250516,11,1600,38993.99,,,,,,,46443.27,,46443.27
20250610,2,4970,,1319.25,,,,,,1319.25,,1319.25
20250529,9,8930,515.6,,,,,,,515.6,,515.6
20250531,4,7420,,,,,949.0,,2517.0,17193.33,,19710.33
20250511,3,4970,18632.99,11173.76,,,,,,29806.75,,29806.75
20250514,0,15630,2509.0,,,,1065.0,,13448.5,35565.01,,49013.51
20250518,7,4400,3527.0,,,,,,,3527.0,,3527.0
20250610,14,11470,2230.78,,,,,,,2230.78,,2230.78
20250506,3,4830,,,,,,,2064.0,,,2064.0
20250610,21,9000,5923.54,,,,27537.4,,,33460.94,,33460.94
20250514,13,2720,2224.68,,,,,,,2224.68,,2224.68
20250608,6,7210,182.0,,,,,,,182.0,,182.0
20250505,16,9000,6310.8,,,,7197.52,,,13508.32,,13508.32
20250515,11,1650,496.5,,,,,,,496.5,,496.5
20250606,20,11560,41600.49,,16730.0,,11775.5,,198137.0,41076573.49,,41274710.49
20250507,6,9310,1154.0,1881.5,,,,,,57033.47,,57033.47
20250505,2,1010,9622.64,284.0,,,,,284.0,11337.64,,11621.64
20250530,4,11579,,,,,,,,2560.0,,2560.0
20250503,13,4980,37782.58,14938.11,,,,,14938.11,37782.58,,52720.69
20250525,17,9520,904.0,,,,,,,904.0,,904.0
20250507,8,14240,8881.66,325.5,,,9253.11,,,18460.27,,18460.27
20250519,11,1600,94036.99,,,,,,,109027.74,,109027.74
20250611,4,6060,3024.39,433.0,,,2863.13,,433.0,10076.2,,16211.62
20250502,20,4400,6741.0,,,,,,,6741.0,,6741.0
20250610,16,4400,1343.0,,,,,,13392.0,1343.0,,14735.0
20250525,21,1650,5924.0,,,,,,,5924.0,,5924.0
20250526,6,16030,16065.4,,,,1355.25,,,17420.65,,17420.65
20250529,19,2310,1006.5,,,,,,,1006.5,,1006.5
20250610,12,9340,,307.0,,,,,,307.0,,307.0
20250521,23,14430,1974.9,,,,30.0,,,2004.9,,2004.9
20250520,20,1900,24415.12,,,,40575.0,,42883.82,324415.92,,367299.74
20250602,6,15100,,,,,780.5,,,780.5,,780.5
20250522,14,3020,63915.13,5307.0,,,35780.0,,25904.0,419062.95,,447025.15
20250524,1,9340,,1269.96,,,,,,1269.96,,1269.96
20250525,12,7740,1384.0,,,,,,,1384.0,,1384.0
20250527,13,1480,58714.29,,,,,,,58714.29,,58714.29
20250515,14,2310,1372.0,,,,,,,1372.0,,1372.0
20250527,9,9520,70.5,,,,,,,70.5,,70.5
20250521,21,6800,18308.12,3097.7,,,3121.4,,3097.7,205950.74,,209048.44
20250505,18,7740,1768.9,,,,,,,1768.9,,1768.9
20250510,9,1090,20784.06,2101.85,,,1006.31,,85323.71,91847.84,,177171.55
20250610,19,9360,5807.8,,,,,,,7242.8,,7242.8
20250612,7,7210,398.8,,,,,,,398.8,,398.8
20250513,13,7630,,,,,,,,104.45,,104.45
20250607,0,14357,680.5,271617.58,,,14530.5,,280086.56,22261.0,,302347.56
20250601,21,11520,28895.77,,,,18135.0,,540702.53,1052917.99,,1593620.52
20250531,7,11470,1653.88,,,,,,,1653.88,,1653.88
20250524,19,9828,1270.0,,,,,,,1270.0,,1270.0
20250604,7,14300,20960.15,,,,15322.44,,5539.0,84054.1,,89593.1
20250514,21,4200,8093.64,,,,13124.89,,500.02,21218.53,,21718.55
20250601,7,14000,21828.21,,,,981.0,,27280.0,29297.21,,56577.21
20250517,11,7183,3314.0,,,,,,,3314.0,,3314.0
20250527,20,6800,15789.26,1362.9,,,4052.79,,1362.9,155330.68,,156693.58
20250604,17,11560,32436.23,,,,21274.5,,359655.32,68204226.48,,68563881.8
20250507,10,14240,4438.27,295.5,,,2849.72,,,9540.88,,9540.88
20250510,20,9360,7446.08,,,,,,,7446.08,,7446.08
20250526,4,14430,128.0,,,,,,,128.0,,128.0
20250527,5,9820,2904.97,,,,3417.68,,8234.0,46037.75,,54271.75
20250608,12,11010,1024.5,,,,,,19528.88,1024.5,,20553.38
20250608,18,2310,2036.5,,,,,,,2036.5,,2036.5
20250515,8,4970,2365.99,472.0,,,,,,2837.99,,2837.99
20250612,5,14357,78.0,,,,3682.0,,,3760.0,,3760.0
20250523,0,15980,,7765.5,,,,,7765.5,,,7765.5
20250521,10,7280,2203.76,,,,3238.1,,,5441.86,,5441.86
20250531,22,9828,2652.1,,,,,,,2652.1,,2652.1
20250603,13,4310,2064.5,55724.07,,,,,99569.07,201421.69,,305173.16
20250525,17,1480,96628.72,,,,,,,96628.72,,96628.72
20250525,16,14000,87489.53,,,,11818.0,,,137504.53,,137504.53
20250520,14,7183,5671.08,,,,,,,5671.08,,5671.08
20250612,21,2600,9031.4,,,,9577.4,,,18608.8,,18608.8
20250601,2,14030,167.5,,,,,,,167.5,,167.5
20250530,20,4200,11771.63,,,,15786.45,,66904.39,27558.08,,94462.47
20250604,23,14000,3003.5,,,,840.0,,,324201.5,,324201.5
20250608,6,7740,65.4,,,,,,,65.4,,65.4
20250524,12,1010,87830.9,574.0,,,258.0,,5096.86,195757.82,,200854.68
20250527,6,4000,439.5,222.93,,,8432.11,,,9209.54,,9209.54
20250611,4,1180,284.5,,,,,,,1637.0,,1637.0
20250530,21,11550,8376.4,,,,,,9848.36,8376.4,,18224.76
20250605,0,7010,1200.0,,,,9665.77,,21248.0,40980.78,,62228.78
20250527,15,9520,254.5,,,,,,,254.5,,254.5
20250513,15,16050,591.5,,,,10091.56,,2736.0,36279.06,,39015.06
20250520,6,9820,2229.0,,,,1007.4,,,33035.83,,33035.83
20250521,5,14240,1701.5,3402.25,,,65.54,,,5169.29,,5169.29
20250610,20,2840,3097.1,,,,,,,4899.1,,4899.1
20250514,8,14430,1022.9,,,,865.85,,,1888.75,,1888.75
20250523,3,14430,280.0,,,,,,,280.0,,280.0
20250527,11,9520,458.51,,,,,,,458.51,,458.51
20250509,20,8930,2196.06,,,,,,,2196.06,,2196.06
20250603,15,7630,,,,,,,,490.34,,490.34
20250604,0,4970,21524.82,32824.8,,,,,38976.4,47311.82,,96118.22
20250512,20,7183,4104.0,,,,,,,4104.0,,4104.0
20250505,2,4000,,1059.5,,,2268.14,,,3557.64,,3557.64
20250610,10,2310,369.6,125.0,,,,,,494.6,,494.6
20250504,0,7380,242.0,,25265.04,,,,35701.04,266628.75,178594.75,317883.79
20250509,11,3020,53275.16,11735.23,,,28475.55,,36011.24,279863.6,,317019.74
20250604,0,1820,159.0,15815.49,,,,,65401.98,159.0,,65560.98
20250515,16,1650,267.5,,,,,,,267.5,,267.5
20250605,23,5349,1381.0,,,,,,94923.13,1381.0,,96304.13
20250503,22,7740,2411.5,,,,,,,2411.5,,2411.5
20250609,9,4830,,4990.6,,,,,9537.62,,,9537.62
20250508,5,14240,388.4,5158.64,,,210.5,,,5757.54,,5757.54
20250502,21,7183,2930.91,,,,,,,2930.91,,2930.91
20250525,15,2430,99027.91,,,,,,,209890.35,,209890.35
20250507,3,16030,5000.4,,,,,,,5000.4,,5000.4
20250606,17,7210,1361.01,,,,,,,1361.01,,1361.01
20250527,18,4400,2422.0,,,,,,,2422.0,,2422.0
20250606,0,11430,11775.37,74716.64,,,8060.46,,74716.64,84651.61,,159368.25
20250519,21,6800,14111.29,722.1,,,1309.42,,722.1,106917.43,,107639.53
20250529,3,4970,337.0,941.75,,,,,,1278.75,,1278.75
20250513,11,9000,5535.79,4530.05,,,12416.75,,1507.5,24638.58,,26146.08
20250515,1,5348,1267.5,,,,1295.71,,,44578.02,,44578.02
20250518,18,14030,6835.07,,,,,,,6835.07,,6835.07
20250607,14,14420,62309.61,4873.43,,,12471.98,,4873.43,151368.8,,158293.03
20250523,6,4830,,,,,,,2064.0,,,2064.0
20250529,13,2840,1052.5,,,,,,7909.58,10244.9,,18154.48
20250512,12,4310,3744.48,19609.61,,,2764.0,,34305.61,157146.64,,193550.35
20250508,10,2310,359.0,,,,,,,359.0,,359.0
20250601,20,4010,,,,,,,35812.9,,,35812.9
20250610,8,7183,1698.5,,,,,,,1698.5,,1698.5
20250504,16,7460,31999.86,,,,,,5999.0,778674.67,,807540.34
20250527,13,7183,5681.13,,,,,,,5681.13,,5681.13
20250531,19,2840,1888.48,,,,,,,12540.58,,12540.58
20250523,18,4010,,,,,,,63463.8,,,63463.8
20250522,10,15250,166.0,,,,,,,166.0,,166.0
20250526,16,4310,1104.8,17527.48,,,,,29515.37,185423.72,,224965.29
20250601,10,2720,1250.4,,,,,,,1250.4,,1250.4
20250514,13,14000,67071.62,,,,41553.5,,370.0,122866.34,,123236.34
20250605,21,11470,3453.67,,,,,,,3453.67,,3453.67
20250602,22,4200,7455.8,,,,6816.21,,,14272.01,,14272.01
20250528,7,1600,9509.24,,,,,,,9509.24,,9509.24
20250529,1,4830,,,,,,,5895.0,,,5895.0
20250519,17,14430,4816.0,,,,269.0,,,5085.0,,5085.0
20250509,7,1600,15652.87,,,,,,,15652.87,,15652.87
20250504,1,1090,1731.21,9543.86,,,1004.93,,1099.04,17159.9,,18258.94
20250608,21,14000,83873.93,,,,26461.5,,,155081.3,,155081.3
20250531,7,2840,316.5,,,,,,,316.5,,316.5
20250524,23,4310,867.0,8838.74,,,,,12278.74,867.0,,13145.74
20250609,13,15250,166.0,,,,,,,166.0,,166.0
20250531,22,14240,8790.5,,,,5073.42,,,13863.92,,13863.92
20250524,0,3023,4392.5,167484.08,,,7123.12,,184103.09,46654.3,,232297.75
20250508,18,4010,,,,,,,79525.64,,,79525.64
20250518,0,11470,2380.45,4294.1,,,12758.51,,31514.1,27412.96,,59430.06
20250612,19,4010,,,,,,,103104.6,,,103104.6
20250521,22,3020,65444.95,11290.53,,,30295.5,,11290.53,98683.45,,109973.98
20250504,4,4970,2346.96,6298.65,,,,,,8645.61,,8645.61
20250612,3,6500,35465.77,497.0,,,1550.5,18987.0,459444.7,40891.52,,500336.22
20250606,0,4400,33046.26,68226.45,,,9730.0,,81658.95,59565.27,,149910.13
20250601,5,4000,,,,,2495.43,,,2495.43,,2495.43
20250511,2,7280,29.0,,,,1013.02,,,1042.02,,1042.02
20250526,21,14240,9245.88,,,,6935.74,,,16181.62,,16181.62
20250602,13,7460,25741.16,,,,,,51297.01,594772.09,,669182.28
20250604,14,9000,6394.0,,,,3720.7,,,10114.7,,10114.7
20250520,13,11010,2039.0,,,,,,226375.51,2039.0,,228414.51
20250602,12,2720,6900.69,,,,,,,6900.69,,6900.69
20250509,16,4200,8877.5,,,,8552.5,,60450.71,17430.0,,77880.71
20250525,7,4630,40.0,,,,,,,40.0,,40.0
20250516,9,7280,2138.2,,,,12129.22,,,14267.42,,14267.42
20250529,13,7183,2440.61,,,,,,,2440.61,,2440.61
20250602,0,9880,1355.0,4087.1,,13795.0,74782.11,,28452.1,138902.2,29445.01,167354.3
20250516,8,14430,1321.01,,,,407.97,,,1728.98,,1728.98
20250517,13,1650,115.0,,,,,,,115.0,,115.0
20250529,20,1900,26873.57,238.0,,,25456.5,,34386.19,481955.58,,516341.77
20250512,21,3020,69395.98,7118.1,,,58461.5,,7118.1,377172.51,,384848.61
20250606,0,15630,2425.5,,,,2099.8,,9763.86,21980.3,,31744.16
20250518,18,3020,95829.16,14965.89,,,75463.0,,107144.03,958120.42,,1073785.8
20250611,17,7210,1257.21,,,,,,,1257.21,,1257.21
20250531,17,2840,2001.74,,,,,,18955.0,10708.34,,29663.34
20250506,22,4980,24139.63,7077.5,,,,,7077.5,24139.63,,31217.13
20250522,18,11550,10509.9,,,,,,35731.76,10509.9,,46241.66
20250520,4,12250,,95.0,,,,,,95.0,,95.0
20250520,3,7300,1929.4,,,757.0,3300.35,,11072.0,12045.16,,24791.71
20250520,12,4980,21219.4,,,,,,,21219.4,,21219.4
20250605,18,15980,,,,,,,,107569.37,,107569.37
20250513,18,3020,87121.84,9134.9,,,107478.0,,30687.12,746343.68,,779466.6
20250515,10,1480,58563.31,,,,,,,58563.31,,58563.31
20250507,12,4980,20619.9,9949.96,,,,,9949.96,20619.9,,30569.86
20250520,16,7740,495.0,,,,,,,495.0,,495.0
20250506,10,9828,1907.3,,,,,,,1907.3,,1907.3
20250520,19,7630,,,,,,,,832.8,,832.8
20250507,14,14420,64408.33,2099.09,,,4846.14,,2099.09,158190.47,,161748.16
20250609,5,16010,606.5,,,,,,,606.5,,606.5
20250601,22,15980,,,,,,,,48150.12,,48150.12
20250517,13,9360,4464.59,,,,,,6563.0,7643.09,,14206.09
20250609,16,11550,9676.8,,,,,,62889.5,9676.8,,72566.3
20250510,12,11010,1254.0,,,,,,118302.06,1254.0,,119556.06
20250507,14,14000,68096.39,,,,17545.5,,,101058.74,,101058.74
20250522,6,7420,510.57,,,,1037.0,,1225.0,37638.21,,38863.21
20250610,1,6060,741.5,486.0,,,9756.46,,486.0,14070.07,,21122.83
20250515,5,5348,935.0,,,,966.2,,,95790.93,,95790.93
20250506,21,7630,,,,,,,,18.99,,18.99
20250516,12,14030,2681.27,,,,,,,2681.27,,2681.27
20250504,0,15630,4435.0,,,,709.3,,3750.0,33811.07,,37561.07
20250506,6,14030,145.0,,,,,,,145.0,,145.0
20250502,7,1090,8013.35,2547.5,,,1988.74,,75008.78,15758.84,,90767.62
20250513,21,9360,4423.5,,,,,,,4423.5,,4423.5
20250508,4,11579,,,,,,,,1226.0,,1226.0
20250530,15,16050,2413.25,,,,6285.21,,5273.0,69910.43,,75183.43
20250526,8,14240,3727.54,,,,99.5,,,3827.04,,3827.04
20250523,17,16010,8372.59,,,,,,,8372.59,,8372.59
20250524,20,6500,69057.4,10766.0,,,17954.5,10950.0,14733747.98,95326.47,,14829074.45
20250609,18,2310,1087.0,,,,,,,1087.0,,1087.0
20250521,15,7183,2683.8,,,,,,,2683.8,,2683.8
20250602,5,11579,,,,,,,,3577.0,,3577.0
20250502,19,14420,105783.25,,,,4598.38,,,311767.58,,317581.43
20250518,10,4980,9784.14,11069.43,,,,,11069.43,9784.14,,20853.57
20250601,6,9310,1239.5,,,,253.43,,,28148.05,,28148.05
20250604,0,15100,38693.61,,,,1782.0,,25695.36,173118.12,,254351.14
20250512,10,2310,1017.0,,,,,,,1017.0,,1017.0
20250528,0,14640,738.0,665.8,,,,,963.8,46591.93,,47555.73
20250516,19,14000,84999.88,,,,40434.0,,,160968.57,,160968.57
20250502,4,14100,50.0,172.0,,,,,,222.0,,222.0
20250613,10,15100,4523.71,,,,148.0,,,4671.71,,4671.71
20250509,13,2310,759.4,,,,,,,759.4,,759.4
20250511,1,5348,766.9,650.1,,,527.3,,1751.1,80755.85,,82506.95
20250526,16,11470,6816.57,,,,,,,6816.57,,6816.57
20250527,14,9828,1257.23,,,,,,,1257.23,,1257.23
20250510,4,4000,,1937.0,,,1020.8,,,4002.8,,4002.8
20250502,3,14240,3016.5,7376.8,,,201.57,,,10594.87,,10594.87
20250610,20,4310,3216.9,2885.6,,,,,5528.6,41722.45,,51834.05
20250606,23,4400,539.0,,,,,,,539.0,,539.0
20250529,15,4310,2550.0,8055.4,,,,,128630.41,94571.6,,225851.51
20250516,20,11470,8360.28,,,,,,,8360.28,,8360.28
20250603,20,15980,,,,,,,,101189.18,,101189.18
20250527,10,14430,4573.0,,,,977.47,,,5888.47,,5888.47
20250509,11,14000,53705.69,,,,12933.5,,11022.88,71336.57,,82359.45
20250504,15,2840,1739.5,,,,,,,10478.6,,10478.6
20250516,9,1090,20632.82,,,,1053.0,,125635.05,153031.72,,278666.77
20250525,16,15980,,,,,,,,175973.65,,175973.65
20250519,9,15980,,,,,829.01,,,99443.08,,99443.08
20250515,2,16030,6217.92,,,,,,,6217.92,,6217.92
20250517,22,7740,2866.25,,,,,,,2866.25,,2866.25
20250509,7,1090,15317.14,4473.0,,,2399.05,,25877.67,29197.09,,55074.76
20250518,11,7420,32894.49,7874.36,,,1126.53,,9290.36,72489.78,,81780.14
20250516,12,14000,72335.59,,,,44895.0,,4124.0,164130.49,,168254.49
20250608,8,7280,1717.4,,,,5844.22,,,7561.62,,7561.62
20250612,19,14430,3193.0,,,,1226.03,,,4419.03,,4419.03
20250516,22,11470,2062.5,,,,,,,2062.5,,2062.5
20250508,7,4400,1958.5,,,,,,,1958.5,,1958.5
20250505,12,8930,1571.4,,,,,,,1571.4,,1571.4
20250504,14,2840,722.3,,,,,,,11396.3,,11396.3
20250530,8,11470,2250.25,,,,,,,2250.25,,2250.25
20250504,15,1600,63690.72,,,,,,,106462.96,,106462.96
20250613,13,11470,4000.63,,,,,,,4000.63,,4000.63
20250504,8,11579,,,,,,,,1717.0,,1717.0
20250528,21,4400,702.0,,,,,,,702.0,,702.0
20250526,7,1480,13637.42,,,,,,,13637.42,,13637.42
20250508,8,1010,50894.48,1863.0,,,1865.1,,9189.0,90028.69,,99217.69
20250505,4,15100,,,,,640.0,,,640.0,,640.0
20250515,2,14357,,,,,25.0,,,25.0,,25.0
20250517,1,4000,,1344.0,,,5044.6,,,6848.6,,6848.6
20250613,19,2430,68467.6,,,,,,,204491.7,,204491.7
20250609,8,6500,35294.2,,962.23,,922.98,,5162084.89,41462.38,,5203547.27
20250510,22,14430,3854.5,,,,894.16,,,4748.66,,4748.66
20250607,6,7210,78.0,,,,,,,78.0,,78.0
20250610,12,4000,22702.89,1101.0,,,6533.28,,,45237.87,,45237.87
20250507,3,7280,,,,,928.1,,,928.1,,928.1
20250514,6,7280,370.5,,,,394.52,,,765.02,,765.02
20250602,8,14430,1044.0,,,,380.93,,,1424.93,,1424.93
20250605,4,16030,8484.32,,,,,,,8484.32,,8484.32
20250602,21,4980,20464.86,,,,,,,20464.86,,20464.86
20250528,15,6090,2262.4,,,,,,,2682.4,,2682.4
20250515,10,4200,7425.82,,,,5910.34,,72459.38,13336.16,,85795.54
20250531,20,2430,119529.67,,,,,,,298419.31,,298419.31
20250604,15,11470,6359.78,,,,,,,6359.78,,6359.78
20250511,11,7420,53022.7,32427.2,,,1977.52,,32427.2,79298.31,,111725.51
20250609,0,15980,,85079.82,,,,,85079.82,,,85079.82
20250515,4,4200,2339.07,,,,604.0,,,2943.07,,2943.07
20250605,16,15250,211.0,,,,,,,211.0,,211.0
20250524,19,1600,45167.06,,,,,,,63719.81,,63719.81
20250524,0,10700,3851.4,,,,77737.0,,379210.5,83832.4,,463042.9
20250519,12,9340,,721.0,,,,,,721.0,,721.0
20250607,20,11470,5493.34,,,,,,,5493.34,,5493.34
20250509,12,14430,1230.2,,,,5302.31,,,6532.51,,6532.51
20250525,15,6090,6610.0,,,,,,,29083.0,,29083.0
20250507,13,14420,85457.81,5576.1,,,5163.13,,5576.1,204504.56,,210409.66
20250504,15,14030,9046.43,,,,,,,9046.43,,9046.43
20250515,3,15100,,,,,715.02,,,715.02,,715.02
20250509,11,1600,43093.65,,,,,,,52980.39,,52980.39
20250524,0,7340,1950.0,30207.0,,,24.0,,48154.07,12383.0,,60537.07
20250515,12,14240,9685.48,683.15,,,11634.63,,,22133.25,,22133.25
20250601,9,1600,46386.68,,,,,,,51432.78,,51432.78
20250608,23,11470,2623.2,,,,,,,2623.2,,2623.2
20250516,15,7210,3375.8,,,,,,,3375.8,,3375.8
20250522,9,9828,1510.58,,,,,,,1510.58,,1510.58
20250507,2,1090,1085.5,964.5,,,3393.53,,6528.92,7207.83,,13736.75
20250524,23,11550,5283.33,,,,,,4143.95,5283.33,,9427.28
20250601,16,9000,6912.29,,,,10807.4,,,17719.69,,17719.69
20250510,12,15250,148.0,,,,,,,148.0,,148.0
20250607,14,2840,2188.0,,,,,,11687.0,2188.0,,13875.0
20250512,12,4000,54895.18,2479.4,,,2145.02,,,91025.54,,91025.54
20250524,9,2600,2283.8,539.0,,,7502.93,,,10325.73,,10325.73
20250527,1,16030,3634.96,,,,,,,3634.96,,3634.96
20250526,7,7280,3402.49,,,,2742.51,,,6145.0,,6145.0
20250610,14,14240,6278.89,,,,14515.08,,,39710.47,,39710.47
20250504,18,4010,,,,,,,83262.25,,,83262.25
20250508,23,2720,832.5,,,,,,,832.5,,832.5
20250513,18,4400,1588.0,,,,,,,1588.0,,1588.0
20250524,4,4200,5042.67,,,,,,299.0,5042.67,,5341.67
20250526,1,9340,,1070.01,,,,,,1070.01,,1070.01
20250605,6,11470,475.5,,,,,,,475.5,,475.5
20250518,5,6060,550.0,2128.0,,,2642.4,,2128.0,7857.21,,21861.01
20250513,1,4970,563.2,2585.71,,,,,,3148.91,,3148.91
20250507,15,7740,814.5,,,,,,,814.5,,814.5
20250516,7,11870,11589.14,,,,5166.38,,1221.0,24487.38,,26537.01
20250517,13,10400,7391.78,,,,48936.5,,,56328.28,,56328.28
20250504,14,11500,203950.18,1973.0,,,,,1973.0,203950.18,,205923.18
20250502,18,6350,5969.9,,2000.0,,,,78989.39,269265.94,,377397.07
20250530,0,9520,181.0,,,,2879.52,,1105.5,26556.16,,37145.66
20250506,7,11700,6527.94,,,,,,599.0,6586.94,,7185.94
20250513,21,15540,1095.5,4001.3,,,,,4001.3,1095.5,,5096.8
20250529,17,9740,1946.5,,,,,,,1946.5,,1946.5
20250510,11,9280,3133.5,,,,,,4860.0,3133.5,,7993.5
20250502,1,9570,383.5,176.0,,,,,,559.5,,559.5
20250513,16,9260,5390.17,,,,,,,5390.17,,5390.17
20250527,19,6350,7367.13,12044.05,23075.45,,,,41780.03,112246.61,,161641.04
20250612,19,1210,107143.74,3713.7,,76906.0,2554.74,,145462.16,219405.05,,364867.21
20250608,10,14109,2693.4,,,,,,,2693.4,,2693.4
20250529,0,9700,36707.3,21443.34,,,1200.0,,26432.6,171126.53,,200209.63
20250513,22,2940,418.38,,,,,,,418.38,,418.38
20250605,12,7840,119241.67,3300.95,,,,,3300.95,304628.41,,307929.36
20250522,14,3930,2638.0,3505.7,,,,,3505.7,2638.0,,6143.7
20250511,2,11320,21724.47,,,,3057.89,,1530.98,60876.38,,62407.36
20250527,1,7840,49970.53,,,,238.04,,199.0,51892.27,,52091.27
20250611,16,4510,1401.0,,,,,,104934.26,1401.0,,106335.26
20250609,8,8730,336.0,47.0,,,,,,383.0,,383.0
20250521,21,7369,22960.07,,,,,,,22960.07,,22960.07
20250612,19,9850,3048.67,,,,,,,16766.3,13717.63,16766.3
20250511,10,1470,250.5,,,,,,7516.01,89757.28,,97273.29
20250612,22,15540,1189.5,885.0,,,,,885.0,6909.15,,7794.15
20250531,13,9839,774.5,,,,,,,774.5,,774.5
20250530,23,4360,6624.56,,,,25.0,,,6649.56,,6649.56
20250609,5,11500,414.0,,,,,,9187.01,4991.1,,14178.11
20250529,0,14380,9671.5,24400.5,,,,,169170.18,21272.93,,190443.11
20250521,4,15700,1075.78,,,,,,,1075.78,,1075.78
20250613,16,9740,3445.16,,,,,,,3445.16,,3445.16
20250507,12,9740,2403.84,,,,1524.05,,,3927.89,,3927.89
20250601,12,9470,918.98,,,,5160.84,,,6079.82,,6079.82
